route_id,distance_km,speed_kmph,traffic_level,hour_of_day,day_of_week,previous_eta,actual_eta
2,27.3,42.48,Medium,8,6,47.5,48.38
1,17.54,37.98,High,11,2,47.7,46.08
1,16.97,51.85,Low,14,4,18.34,19.55
2,26.43,32.06,Low,5,6,52.17,51.17
1,16.24,26.51,Low,11,5,40.08,38.65
2,20.73,28.21,Low,17,3,40.12,42.49
3,44.75,45.94,High,2,6,94.97,93.05
3,34.9,25.58,High,6,6,133.69,130.94
1,15.07,34.08,Low,20,4,25.9,27.66
1,16.37,27.78,Medium,14,3,46.64,43.72
3,30.78,43.47,High,3,4,66.93,69.18
3,34.95,47.9,High,11,0,71.21,70.9
3,34.75,25.7,High,22,6,128.17,127.96
3,40.47,33.39,Medium,18,4,87.26,89.97
3,35.7,29.58,Low,13,3,70.55,73.55
1,16.45,47.89,Low,11,1,21.07,22.38
3,44.39,48.43,Low,13,6,53.45,56.26
2,21.75,45.74,Low,1,5,31.64,28.86
3,32.26,45.64,Medium,12,3,53.71,53.67
3,36.71,26.78,Low,0,2,84.54,84.25
3,38.47,43.76,High,16,1,84.42,84.25
3,31.5,52.12,High,9,0,57.21,56.32
1,15.96,46.38,Low,2,2,23.64,22.31
1,13.83,36.41,High,18,2,37.28,36.72
3,31.71,50.51,Low,16,6,39.66,38.94
1,15.16,42.27,Medium,18,4,22.16,24.98
1,15.37,28.62,High,0,6,48.78,51.36
1,16.41,28.47,High,6,5,51.52,54.29
3,36.02,54.46,Medium,8,0,49.03,51.09
2,24.03,47.78,Low,20,2,32.91,31.59
2,20.61,46.01,Low,14,6,28.38,28.67
1,17.34,51.51,Low,14,1,22.85,20.54
2,26.31,49.17,Medium,18,3,39.56,38.6
1,14.33,38.94,Medium,11,5,28.65,26.29
2,26.9,30.36,Medium,20,0,68.59,67.92
3,41.94,29.42,Medium,5,2,105.56,106.82
2,23.9,40.61,Medium,16,6,44.36,45.33
1,16.77,39.87,High,20,6,41.05,40.77
1,12.86,54.54,Medium,23,1,19.81,19.15
3,33.82,25.99,High,19,2,127.01,125.79
1,12.35,41.05,High,18,1,31.8,29.04
1,17.18,40.01,Medium,16,4,36.21,33.65
3,38.67,34.41,Medium,22,0,86.14,83.41
2,24.92,41.82,Medium,10,3,47.97,46.0
2,25.88,36.62,Low,11,6,43.68,43.91
3,30.25,46.81,Medium,2,0,49.21,49.87
3,35.08,46.42,High,3,3,74.22,72.28
1,12.22,35.76,Low,11,4,22.52,21.33
3,42.03,31.61,High,13,5,129.44,129.41
2,24.3,38.52,Medium,18,2,46.45,47.95
2,28.4,27.36,Low,0,5,58.31,61.24
1,13.28,30.23,Low,12,2,26.1,27.15
1,13.26,43.7,Low,2,2,15.83,16.94
1,15.25,51.43,Low,12,2,15.38,16.61
1,12.43,27.94,Medium,21,0,31.3,32.2
3,38.35,39.6,Medium,23,1,72.5,72.9
3,32.71,28.14,Low,1,1,71.47,69.11
3,36.81,27.59,High,1,1,126.82,126.9
1,15.65,26.61,Low,20,0,37.49,34.74
3,38.84,46.78,High,4,3,82.28,79.59
1,12.76,51.2,Medium,14,5,17.52,17.59
1,15.22,34.13,High,17,4,41.06,43.4
1,13.29,25.08,High,10,5,48.17,49.22
3,44.26,47.94,Low,5,4,53.13,53.49
1,13.11,52.47,Medium,19,4,20.98,19.74
1,16.21,47.68,Low,4,6,17.69,19.34
1,13.71,47.79,High,7,5,27.33,27.77
1,15.41,40.32,High,23,3,34.75,37.01
2,24.33,25.93,Medium,6,3,72.46,71.81
2,20.7,30.8,Medium,9,0,51.11,51.52
2,21.23,52.18,Medium,11,6,31.56,28.88
1,16.17,53.19,Medium,17,3,23.73,24.7
3,44.27,45.74,Medium,18,1,74.82,72.65
1,13.68,48.88,Medium,1,1,17.35,19.15
2,26.76,27.59,Medium,20,0,72.18,72.18
1,17.97,39.02,Low,23,6,26.02,28.48
2,20.44,54.33,Low,4,1,24.97,22.22
3,36.04,49.77,Medium,9,4,58.56,56.3
2,23.59,34.0,Medium,3,2,54.01,53.77
1,17.39,35.63,Low,4,6,31.52,28.84
1,16.82,46.71,Low,16,2,24.01,22.62
3,39.58,40.0,Medium,10,4,72.86,75.7
1,17.0,32.55,Low,15,1,30.48,30.75
1,13.37,29.32,High,7,3,44.48,42.65
2,21.01,27.81,Low,15,6,45.08,43.34
3,39.32,45.1,Low,0,4,54.37,52.44
3,30.8,38.41,Low,1,6,44.41,47.34
3,34.92,37.06,High,19,2,87.35,89.3
2,28.83,36.34,High,14,0,80.02,77.82
3,43.36,32.32,Medium,11,3,98.42,99.92
3,37.82,51.8,High,9,2,69.29,68.58
2,21.56,28.71,Medium,13,0,52.98,54.54
2,24.6,54.29,High,18,6,44.46,42.66
3,30.68,26.83,High,5,1,113.18,111.43
3,41.93,35.77,Medium,1,0,90.05,88.28
3,32.96,25.98,High,22,5,120.7,120.05
3,30.56,52.67,High,2,5,56.58,55.8
1,14.73,44.39,High,5,1,29.38,30.12
3,44.73,42.36,Medium,7,4,77.06,78.08
1,13.92,34.15,Medium,1,2,32.5,31.74
1,13.7,25.46,Low,1,0,34.46,34.23
1,17.29,40.81,Medium,10,0,35.97,33.51
3,42.93,29.68,Low,11,3,83.98,85.74
2,25.87,40.99,High,23,0,57.31,59.95
1,12.76,49.84,Low,15,2,15.22,17.19
1,15.93,47.28,Low,6,0,22.77,21.73
2,29.95,44.58,Medium,3,4,51.31,50.58
3,42.1,39.66,Medium,3,3,81.16,78.18
1,14.59,46.27,Low,15,6,18.41,20.8
1,16.7,43.91,High,18,2,36.96,36.91
2,29.41,52.71,Medium,3,3,39.3,41.14
3,38.68,25.12,Medium,3,0,113.86,115.7
3,40.32,45.3,Medium,1,6,64.74,65.97
2,21.79,45.18,Medium,19,5,33.54,35.13
1,17.31,35.69,Medium,16,0,34.8,37.68
3,30.03,40.31,Low,13,2,47.22,45.23
2,28.27,47.48,High,12,4,54.79,57.19
3,38.24,30.48,Low,15,1,72.51,74.76
1,17.44,54.77,Low,14,1,21.33,19.11
2,26.79,37.52,High,11,6,65.77,66.75
2,22.13,31.01,Low,11,0,46.2,44.76
1,14.67,53.78,Medium,4,3,19.65,18.57
1,14.52,37.27,High,22,4,36.51,35.89
2,21.86,36.34,Medium,22,5,42.87,44.21
1,15.56,53.04,Medium,19,3,21.77,23.92
3,36.11,34.4,High,2,3,101.48,100.31
1,17.47,39.76,Low,4,0,30.17,27.22
1,12.48,53.19,Low,10,0,17.9,16.05
3,31.4,28.47,Medium,14,0,84.28,81.31
3,31.68,42.67,Medium,18,4,53.7,54.25
3,32.86,34.9,Low,5,2,55.71,55.12
3,34.78,35.21,Low,3,1,55.17,58.09
2,20.65,29.58,Low,20,6,42.92,41.87
1,15.9,26.29,Medium,11,6,45.5,46.05
1,15.95,42.14,Low,4,5,20.95,20.8
2,29.12,53.52,Low,18,3,34.56,33.22
3,36.54,37.32,Low,4,5,59.47,57.75
3,44.32,29.81,Low,6,6,91.55,89.29
3,32.08,34.6,Medium,0,1,70.4,68.85
2,24.87,35.55,Medium,0,5,50.91,50.59
1,14.79,29.26,High,18,3,48.76,46.66
3,44.84,39.98,Low,0,4,67.35,69.25
1,17.06,50.52,Medium,0,4,26.02,24.45
1,12.93,52.87,Medium,1,3,18.91,18.84
1,13.48,50.44,Low,14,0,12.32,14.75
1,16.91,32.48,High,12,1,53.97,51.65
1,17.06,37.97,Low,14,3,28.24,25.41
1,17.13,42.12,Medium,14,4,33.69,31.13
1,15.54,33.51,Medium,23,6,34.04,35.5
3,32.25,44.03,Low,22,2,45.27,43.33
1,12.73,42.26,Low,15,5,15.72,16.11
2,28.18,42.88,Low,3,3,39.47,38.64
2,27.91,32.54,Low,7,3,50.84,52.67
1,16.72,30.77,Medium,23,2,40.11,40.68
2,21.68,29.07,Medium,20,1,53.73,54.38
2,29.7,40.66,Low,18,5,40.49,42.67
1,17.34,30.94,Low,15,0,35.71,34.9
3,35.02,36.05,Low,5,4,62.92,60.24
1,12.5,53.44,Low,7,4,11.68,12.18
1,12.77,33.94,High,18,0,34.04,34.13
3,32.38,37.79,High,23,1,84.15,81.49
3,32.21,36.23,Medium,14,3,63.4,65.56
3,37.68,53.81,Low,5,5,41.84,43.43
3,30.36,37.0,Low,12,3,49.04,50.69
3,34.24,44.35,Low,9,6,49.96,47.94
1,16.76,44.8,Low,10,6,20.12,20.73
2,20.73,33.64,Low,16,4,36.2,37.62
2,29.72,37.05,Low,17,0,45.51,47.8
3,35.19,51.8,Low,2,6,40.7,41.12
2,29.73,34.11,High,21,6,86.41,84.19
2,28.19,36.09,Low,10,4,47.58,46.77
1,14.69,31.92,Low,8,1,24.93,26.22
3,35.15,47.32,Medium,8,3,57.25,54.58
3,44.53,32.64,High,8,6,127.32,129.18
1,16.52,41.12,Low,21,1,21.76,24.25
1,16.63,51.01,Low,11,2,19.63,20.44
1,15.58,45.04,Medium,19,4,26.51,27.22
1,15.6,30.72,Medium,7,0,35.17,37.33
1,15.81,53.53,Medium,9,2,23.07,20.28
1,12.94,44.54,Medium,18,2,20.19,22.85
3,35.57,25.09,High,21,0,135.85,138.08
1,13.79,33.94,High,18,6,42.02,40.11
2,22.99,37.02,Medium,16,6,48.46,46.75
2,25.55,25.46,Low,6,3,61.1,59.54
2,23.77,45.09,Low,0,0,29.65,30.48
2,26.3,38.66,Low,3,2,36.72,38.94
1,14.6,32.8,Medium,13,6,29.74,31.82
2,29.26,44.31,High,19,2,65.09,63.74
1,14.24,41.49,Low,4,6,23.57,22.08
2,26.97,33.97,Medium,21,0,56.42,58.69
2,24.83,53.65,Medium,4,0,36.06,34.69
1,12.03,44.05,High,16,2,23.92,24.43
2,23.1,47.36,Low,23,4,29.41,29.51
1,16.1,37.63,Medium,1,5,30.02,32.68
2,27.23,35.63,High,18,4,71.51,73.88
3,40.23,52.11,Low,12,6,46.38,44.66
3,44.47,25.64,High,19,0,169.16,167.27
1,14.64,34.51,Low,12,2,25.53,23.55
1,12.11,36.63,Medium,19,4,21.99,22.86
2,28.53,48.27,Low,5,4,34.33,35.91
3,39.74,54.25,Low,23,5,41.23,43.62
1,14.93,53.5,Medium,10,0,17.77,19.62
1,15.47,41.85,Medium,15,5,24.17,26.06
2,21.45,34.8,Low,6,6,39.87,38.71
2,21.55,36.31,Low,2,2,36.5,35.17
2,24.93,37.17,Medium,10,0,48.36,48.72
2,20.24,30.43,High,19,2,61.36,63.31
1,14.25,31.47,Low,3,3,29.08,28.56
2,24.28,54.08,Low,14,6,24.27,25.78
1,14.41,31.33,Medium,5,4,33.79,33.45
3,41.29,34.47,High,18,4,114.65,114.32
2,21.12,53.12,Medium,23,6,28.63,29.63
1,14.48,40.88,High,11,2,32.91,34.01
3,34.62,54.16,High,16,6,59.52,61.11
3,39.79,39.36,Low,21,3,58.41,59.56
2,29.46,45.25,High,16,2,60.73,62.81
2,25.73,44.07,Low,20,1,33.79,34.59
3,37.25,38.97,Low,13,4,59.31,56.57
3,35.83,41.18,High,22,5,82.87,84.87
1,14.93,49.75,High,1,6,30.37,28.92
3,42.45,41.47,Low,22,5,61.37,62.84
2,26.9,37.88,Medium,18,3,53.98,53.49
2,22.96,39.19,Medium,12,2,44.29,44.3
3,33.29,25.11,High,9,2,128.34,125.44
3,36.77,48.81,Medium,8,4,56.05,55.55
3,44.59,31.28,High,19,6,137.21,134.99
2,20.33,49.86,Medium,21,3,31.77,31.66
1,13.05,29.29,High,22,4,44.54,42.61
2,25.23,49.95,Low,21,5,30.08,29.45
1,15.12,45.51,Low,22,5,22.49,19.62
3,39.06,44.93,High,16,0,81.03,83.07
3,33.28,45.12,Low,13,6,47.09,46.08
3,39.52,43.31,High,9,6,86.32,86.98
2,20.13,49.77,Medium,23,3,30.88,29.37
1,14.39,50.76,Low,21,0,14.82,15.5
3,42.63,27.06,Low,4,0,94.95,96.08
3,35.59,25.17,Medium,22,4,105.05,106.5
3,38.44,47.01,Medium,21,0,57.77,59.82
3,41.72,36.44,Medium,8,0,87.09,87.13
1,17.91,48.95,Low,4,6,17.38,20.31
1,17.05,31.37,Low,10,0,32.12,33.51
2,28.49,45.14,Low,6,3,35.39,37.33
1,13.68,46.46,Medium,14,5,21.08,23.88
2,20.66,30.16,Medium,0,5,50.64,51.29
3,30.03,44.96,High,10,4,65.23,63.85
3,41.27,43.78,High,10,6,89.39,88.8
3,36.0,38.73,High,23,0,92.16,89.43
2,21.75,51.0,Medium,9,6,35.0,32.64
3,41.16,39.32,High,15,2,99.06,98.64
3,39.33,26.71,Medium,5,4,110.01,111.95
3,31.34,28.68,Low,4,5,68.32,66.22
1,12.21,48.97,Low,2,3,16.87,16.22
1,16.2,26.47,Medium,14,2,44.16,44.51
1,12.36,29.34,Medium,10,0,33.44,32.84
1,14.66,26.41,Medium,12,3,43.16,40.26
1,17.02,47.73,Medium,8,0,29.96,27.06
1,13.03,42.99,High,3,5,29.41,29.45
1,15.37,36.64,Medium,19,2,31.02,31.4
1,14.14,34.07,Medium,19,2,30.29,30.67
2,20.05,32.88,Low,1,4,33.53,35.59
3,32.96,42.72,Low,10,2,48.72,47.22
2,26.09,40.78,Low,12,2,36.43,38.48
2,27.11,33.9,High,13,2,77.17,78.14
3,33.81,40.34,Medium,18,0,61.98,62.19
3,42.86,29.43,Medium,6,1,111.34,110.53
3,34.01,49.61,High,8,0,63.25,66.08
1,15.72,25.34,Low,15,3,39.32,38.07
2,25.16,44.02,Low,22,2,30.97,33.28
1,16.18,34.27,Low,3,0,29.29,29.79
3,42.33,32.9,Medium,19,1,97.65,95.74
3,36.72,29.2,Low,5,0,74.66,76.23
1,15.76,32.3,Medium,8,0,39.25,36.48
2,23.4,34.39,Medium,16,2,47.69,49.07
3,42.47,46.34,Medium,7,0,68.22,69.27
1,16.88,45.65,Medium,17,3,27.11,26.47
3,44.48,38.63,High,17,2,109.31,108.62
1,17.73,48.48,High,16,6,39.7,36.83
3,33.23,39.52,Low,4,0,48.7,48.86
2,23.65,51.09,Low,8,2,25.39,26.9
2,23.1,52.17,Medium,13,2,30.24,32.73
2,22.67,50.75,Low,21,4,26.63,27.06
1,15.78,36.89,High,19,4,43.41,40.9
1,13.84,38.5,High,0,5,31.94,34.9
1,17.14,47.69,Medium,18,6,25.3,27.44
2,27.13,48.88,High,9,1,54.14,53.75
3,44.62,36.42,Medium,6,1,91.91,92.12
1,16.49,34.19,Medium,19,0,37.33,35.76
2,27.61,43.58,Low,4,1,37.83,36.34
2,22.59,32.99,Low,12,0,42.11,42.73
1,17.6,39.35,Low,22,0,25.21,26.68
3,39.31,52.8,Low,4,6,46.01,44.68
2,24.18,49.19,Medium,6,5,34.82,35.76
3,37.63,46.87,High,21,6,78.95,76.87
3,44.6,37.98,Low,22,4,71.11,72.19
1,12.84,44.11,Medium,16,4,23.94,22.71
1,12.79,49.89,Low,10,0,14.12,16.47
1,12.0,45.68,Low,4,6,19.37,16.47
2,25.41,34.39,Medium,3,4,53.37,55.84
3,35.72,35.1,High,0,2,97.15,98.63
2,29.44,31.89,High,1,3,87.69,89.14
1,12.49,48.56,Low,14,0,10.8,13.57
1,13.84,40.28,High,4,4,32.57,31.57
1,17.92,51.22,High,1,3,34.08,31.76
1,15.06,35.38,Low,8,6,25.76,25.2
2,22.39,46.12,High,9,3,50.78,48.39
2,24.16,54.29,Low,1,6,25.06,25.28
3,41.38,45.08,Low,3,5,57.59,55.09
2,27.85,46.09,High,17,5,56.57,56.64
3,40.16,44.94,Low,15,6,52.6,54.64
2,29.71,47.55,Low,12,0,36.26,35.94
3,32.76,30.12,Low,3,1,62.64,64.58
2,25.93,41.06,Medium,23,5,45.85,46.25
2,28.98,31.24,Low,13,5,58.37,55.55
2,24.44,49.24,Medium,4,4,39.94,38.33
2,22.15,31.89,Medium,18,1,54.61,52.5
3,42.56,33.32,Low,5,5,80.83,78.08
1,16.29,53.66,Low,6,5,18.93,18.74
1,13.33,52.24,Medium,22,5,14.81,17.2
1,15.9,51.19,Medium,8,0,26.74,24.13
3,39.33,37.22,Low,23,3,60.18,62.17
1,15.32,46.35,Low,20,5,19.69,20.35
2,24.16,42.15,Low,22,6,35.24,32.81
3,34.11,39.53,Low,14,3,55.54,52.6
3,40.62,37.22,Medium,18,4,81.38,83.54
3,33.99,27.76,Medium,7,6,93.92,93.4
2,23.48,36.89,Medium,20,1,49.78,48.06
2,22.08,27.47,Medium,19,6,56.85,59.43
1,12.67,34.11,Low,2,0,24.83,22.3
2,20.02,40.2,Medium,9,4,37.23,38.23
2,25.62,47.8,Medium,17,6,40.1,39.51
1,16.0,32.65,Low,14,0,27.67,27.51
1,12.57,38.72,Medium,13,2,22.92,25.5
2,22.39,30.3,Low,0,4,45.85,43.54
1,14.01,32.87,Low,14,1,25.51,25.69
2,25.38,43.23,Medium,11,4,42.73,44.8
3,34.19,53.63,High,14,6,63.19,63.1
1,15.15,30.41,Medium,22,6,33.67,35.72
3,41.32,28.87,High,4,6,132.64,135.45
3,39.16,40.71,Medium,12,2,72.27,72.6
1,15.29,54.68,Low,4,1,15.48,17.14
2,28.63,45.45,Medium,20,5,50.65,48.36
1,12.07,49.45,High,16,4,20.72,23.35
2,22.97,44.65,Medium,8,1,38.12,37.47
2,25.83,29.76,Medium,5,6,64.95,64.52
1,14.69,31.64,Medium,12,1,33.6,35.43
2,28.68,35.0,Medium,9,3,60.67,62.28
3,33.75,30.08,Low,21,4,68.31,66.47
3,40.99,31.77,Medium,20,6,94.76,97.01
1,13.4,44.79,Low,11,3,15.67,17.13
2,20.79,45.46,Medium,6,3,35.06,34.71
3,42.13,49.31,Low,22,2,52.93,50.65
3,33.6,30.92,Medium,8,3,79.66,81.58
1,13.87,52.86,Medium,1,4,17.42,20.24
3,32.01,46.88,Low,17,5,40.21,39.49
1,14.82,30.83,Low,14,2,29.13,27.43
2,25.79,35.42,Medium,4,2,52.47,53.64
3,40.72,42.57,Low,23,3,54.88,57.38
1,16.7,35.89,Low,3,5,30.78,28.65
2,23.15,35.32,High,8,2,63.81,62.69
1,14.79,32.6,Medium,19,1,31.68,32.78
1,13.81,53.5,Low,6,0,16.27,14.14
2,27.93,44.64,High,9,0,62.19,59.36
1,16.93,46.96,High,10,0,31.91,33.41
3,42.96,53.17,High,10,2,80.1,78.47
2,21.78,54.21,Medium,6,5,28.44,30.83
2,28.58,38.01,Medium,10,2,56.34,58.01
2,20.49,52.64,Medium,13,3,29.38,30.65
2,25.43,39.09,Low,6,2,38.53,40.47
1,17.66,31.27,High,14,1,56.43,54.78
1,15.95,45.99,High,9,1,33.3,33.43
2,29.53,37.84,High,21,4,74.37,75.82
3,36.63,38.38,Low,14,4,54.55,55.65
1,14.39,28.97,High,7,1,51.47,49.26
2,22.1,45.56,Medium,3,5,33.43,36.1
1,17.57,45.18,Low,2,3,25.42,22.86
2,27.49,37.66,Low,13,1,44.73,45.27
3,34.95,27.19,Low,1,4,76.45,75.17
1,17.85,53.45,Low,15,6,18.21,20.4
1,12.42,47.93,High,20,1,27.88,25.61
3,32.41,40.22,High,17,5,75.03,77.69
2,26.06,51.34,Low,22,5,26.6,29.16
2,26.98,44.52,Low,0,5,38.45,37.39
1,14.42,41.36,Low,19,4,21.69,21.6
3,42.48,31.16,Medium,19,4,102.19,101.11
1,16.25,47.41,Medium,8,1,25.72,26.77
2,27.78,35.36,High,20,5,75.33,74.94
3,41.2,36.26,Low,22,2,66.45,66.24
2,22.5,34.76,Medium,20,3,43.8,46.73
2,27.21,37.68,Low,8,6,43.31,44.2
2,25.7,28.48,Medium,13,4,67.78,67.91
3,34.47,45.22,Medium,9,5,60.52,58.85
1,16.21,32.58,Medium,18,3,34.87,36.39
1,13.34,34.97,Medium,19,1,26.41,29.37
3,37.88,28.01,Medium,21,0,99.6,99.86
2,29.06,35.75,Medium,16,2,60.47,62.67
3,31.92,49.0,Medium,3,1,50.37,49.51
3,37.28,51.2,Low,0,1,43.87,45.18
3,44.53,45.1,Low,13,6,60.01,60.84
3,39.68,51.65,Medium,18,2,54.06,55.67
1,12.63,41.02,High,5,5,32.75,31.01
3,33.08,34.43,High,15,6,89.52,91.39
2,28.94,53.2,Low,16,0,32.41,32.51
1,16.22,54.35,High,7,4,26.74,27.86
1,12.68,54.78,Low,1,0,14.82,13.73
2,21.59,43.67,High,10,2,47.99,48.61
2,22.57,26.94,Low,5,2,46.6,49.07
1,14.74,46.55,High,8,2,27.49,29.6
2,22.35,30.41,Low,13,6,46.85,45.31
1,12.86,45.08,High,4,1,28.58,28.09
2,27.44,54.96,Low,23,3,30.19,30.74
3,30.94,44.73,Low,4,3,42.15,41.3
2,29.08,54.49,Medium,19,5,39.19,39.71
2,22.79,36.29,High,17,0,62.0,60.9
2,23.6,33.88,High,2,3,64.42,67.17
1,13.99,39.97,High,22,1,34.16,35.32
1,12.75,29.69,Medium,0,3,30.85,33.05
3,33.43,33.51,Low,14,2,59.25,58.64
2,25.65,29.43,Medium,21,2,63.43,65.5
1,15.17,27.44,High,12,2,54.61,54.04
3,36.48,53.42,Low,6,5,37.72,40.23
1,17.88,42.61,Low,23,3,29.02,26.29
3,38.98,49.43,Medium,7,1,57.07,58.01
3,44.81,31.68,High,9,6,135.67,137.31
2,20.85,29.64,Medium,23,0,51.92,50.93
3,42.78,28.41,High,17,6,142.38,143.89
1,14.88,49.9,Low,4,0,18.81,16.45
1,16.23,52.83,High,2,0,31.19,29.24
3,37.2,38.06,Medium,6,6,73.76,73.42
1,12.16,52.88,Medium,12,1,18.78,16.4
3,36.86,52.94,Low,15,1,39.92,42.1
3,41.55,38.93,Medium,12,2,82.33,81.81
3,37.98,42.67,High,18,2,83.36,83.85
3,43.05,31.49,Medium,20,4,102.58,102.54
2,23.88,44.82,High,10,0,50.89,52.78
3,43.72,47.08,High,6,1,88.45,88.61
1,12.14,54.05,Low,20,5,15.76,15.05
1,14.13,38.04,Low,13,2,18.53,21.15
1,16.92,37.27,High,22,5,42.62,45.36
2,22.97,34.91,Low,5,3,40.51,38.22
3,33.92,46.16,High,8,6,71.64,68.81
2,29.0,28.62,Low,15,0,59.29,59.65
2,28.44,43.36,High,8,1,61.83,61.32
2,21.5,28.16,Low,8,4,45.82,47.02
3,36.25,44.97,High,8,2,76.91,76.52
2,26.31,48.69,Medium,21,5,37.07,39.07
1,14.33,34.09,Low,22,0,23.86,24.79
3,36.66,32.49,High,10,4,107.33,106.78
1,13.43,52.87,Medium,10,0,19.28,18.45
2,23.26,53.56,Low,12,4,26.15,27.73
1,17.72,49.18,High,18,6,33.95,35.47
1,16.48,37.56,Low,23,2,25.55,26.95
1,15.68,25.84,Low,20,6,34.63,36.03
3,37.53,46.12,Medium,0,1,63.66,60.89
1,12.83,49.79,Low,6,3,14.77,13.63
1,12.26,34.85,Medium,22,0,26.73,24.73
2,24.16,44.39,Medium,14,3,41.62,39.07
3,40.6,28.25,High,18,3,137.33,136.95
3,42.45,39.91,Low,12,6,64.96,62.62
1,16.32,52.0,Low,23,4,18.27,19.63
2,20.93,28.9,High,6,6,71.3,71.11
1,14.76,53.83,High,13,0,28.23,27.67
2,23.88,44.5,Medium,10,3,37.58,39.15
3,32.0,45.46,Low,15,3,45.07,43.2
1,14.93,49.63,Medium,19,4,23.96,23.94
3,40.15,45.7,Medium,9,2,68.19,67.53
3,37.0,29.73,High,7,1,120.04,118.4
2,26.95,38.27,Low,15,0,39.76,40.9
2,20.84,29.82,Low,7,4,42.47,43.13
3,35.14,50.55,Medium,17,4,52.51,51.12
1,16.27,48.9,High,16,2,33.27,31.91
1,13.92,48.46,Low,22,4,19.46,17.87
3,34.22,53.98,Low,18,1,36.83,36.11
3,40.94,52.58,High,16,1,75.96,74.26
3,33.19,51.07,Low,1,3,37.33,38.38
2,28.39,28.42,Low,0,4,60.19,61.88
1,15.78,39.94,Medium,13,2,30.86,29.16
1,16.49,47.23,High,19,6,34.61,33.5
3,41.1,41.1,High,7,3,95.7,94.98
2,20.97,43.0,Medium,22,6,38.25,36.64
1,13.61,45.72,High,9,5,26.04,27.99
3,43.93,32.03,Medium,4,4,101.58,103.88
3,30.61,32.87,High,8,2,88.44,90.09
1,16.19,53.28,High,9,4,27.07,28.29
2,20.77,48.3,Low,0,6,23.78,25.79
2,28.47,37.26,Medium,19,2,59.55,58.9
2,28.43,27.14,Low,15,3,64.47,62.76
2,25.56,49.95,Medium,1,1,35.99,36.59
2,21.68,34.38,Low,13,5,38.01,36.39
2,28.2,35.11,Low,21,2,50.04,48.08
2,21.84,33.8,Low,13,6,36.6,36.87
1,17.18,53.19,Low,16,4,21.41,18.93
2,21.55,44.81,Medium,1,6,36.2,35.79
3,36.36,37.33,Low,3,2,56.69,58.89
1,17.6,38.89,Medium,23,6,34.53,32.01
2,22.43,32.28,Low,1,5,41.77,40.59
1,14.32,28.59,High,8,1,47.49,49.26
3,30.38,25.69,High,21,5,114.84,114.85
2,23.98,29.92,Low,3,2,52.11,50.02
2,24.04,38.51,Medium,8,2,47.05,46.61
1,14.86,37.59,Low,9,4,24.6,23.27
1,14.3,39.88,Low,21,0,21.96,21.35
2,26.52,33.07,High,16,4,76.33,78.36
1,15.42,47.64,Low,8,2,18.21,19.68
1,12.97,30.02,Low,1,5,21.88,24.6
1,15.05,48.65,Low,4,0,20.2,18.05
2,24.36,38.56,Low,21,0,37.98,38.02
2,22.61,31.4,Low,17,2,45.64,44.62
1,15.35,51.62,High,16,0,27.64,27.46
1,13.48,53.42,High,18,5,22.74,23.16
3,32.01,28.86,High,13,4,106.81,108.13
2,21.9,54.53,Medium,16,5,27.35,29.26
2,26.99,28.54,Low,0,4,56.72,57.98
3,31.08,51.41,High,5,3,58.65,58.19
3,39.35,53.26,Low,8,4,43.19,42.4
1,13.34,42.79,Low,6,6,20.61,17.8
1,12.06,46.5,High,23,6,26.81,24.29
2,20.12,39.32,High,6,0,48.5,50.88
1,13.79,40.36,Medium,4,1,25.64,26.68
1,14.84,28.99,Low,20,3,31.96,29.29
2,29.66,28.62,Medium,9,3,76.21,78.32
1,12.19,26.53,High,2,5,47.6,45.86
1,17.06,36.17,Medium,20,1,32.45,34.75
3,38.22,33.51,Low,22,5,64.22,66.95
1,12.17,47.5,Low,1,3,13.56,16.52
1,12.44,54.52,Low,13,6,12.77,15.41
3,41.09,49.34,Low,20,4,47.44,49.72
2,24.52,51.52,High,4,0,44.17,45.89
3,38.08,38.78,Medium,11,6,73.1,75.15
1,12.68,42.41,High,8,6,29.83,29.29
3,31.88,42.48,High,8,6,74.37,72.81
1,12.3,25.26,Medium,16,0,39.36,37.61
1,16.99,30.98,High,0,5,52.21,54.64
1,16.83,46.78,Medium,19,2,25.42,25.01
2,25.66,29.26,Medium,22,1,66.96,66.63
1,13.0,42.91,Low,0,4,17.05,16.4
2,27.93,48.03,Low,15,2,36.11,35.07
3,30.39,38.84,High,2,0,76.71,75.07
1,13.22,41.42,Low,1,6,17.79,20.78
2,29.45,26.69,Medium,15,2,86.22,84.08
2,21.94,50.73,High,5,6,39.21,41.02
1,12.66,33.68,High,4,3,38.57,36.9
1,14.72,47.4,Low,20,0,22.82,20.54
1,15.0,49.9,High,12,3,27.5,27.22
2,28.56,47.09,Medium,17,0,43.63,44.28
1,14.52,33.64,Medium,23,4,34.94,34.36
1,14.24,48.47,High,4,1,27.29,28.79
3,38.28,47.9,Low,12,6,49.22,48.28
1,14.79,40.74,High,3,6,36.54,35.4
2,23.55,32.67,Medium,8,4,55.55,54.94
3,43.52,46.07,Medium,13,6,74.05,72.24
2,20.47,43.78,Medium,0,3,34.61,35.91
3,31.29,36.84,High,17,2,84.2,83.04
2,26.86,53.1,Low,7,0,34.26,31.91
1,17.68,46.68,High,4,2,37.65,36.46
3,37.77,34.93,High,8,6,107.02,104.84
1,16.98,37.87,Low,0,4,24.88,27.65
